timestamp,stonewall_min_xfers,stonewall_max_xfers,stonewall_time_secs,stonewall_bytes_moved,access,bw(mib/s),iops,latency(s),block(kib),xfer(kib),open(s),wr/rd(s),close(s),total(s),iter,start,ordering,nodes,nproc,ppn,xfersize,aggsize_bytes,end,filename
1628560577.0,4216288.0,4393731.0,45.0,202463124480.0,write,3032.04,1104517.0,52.46,2.81,2.81,0.033302,63.65,0.000453,63.68,0,1628560645.0,sequential,1,16,16,2880.0,17592186044416.0,1628560668,ior-n1ppn16t2880.4.out
1628560645.0,4393731.0,4393731.0,22.2,202463124480.0,read,8678.0,3159592.0,22.25,2.81,2.81,0.000781,22.25,0.000322,22.25,0,1628560645.0,sequential,1,16,16,2880.0,17592186044416.0,1628560668,ior-n1ppn16t2880.4.out
1628374047.0,328.0,577.0,45.1,309774516224.0,write,3626.0,113.34,66.77,32768.0,32768.0,0.029547,81.45,0.001453,81.48,0,1628374131.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374185,ior-n1ppn16t33554432.0.out
1628374133.0,425.0,577.0,45.0,309774516224.0,read,5864.0,183.27,50.37,32768.0,32768.0,0.002137,50.37,0.000703,50.38,0,1628374131.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374185,ior-n1ppn16t33554432.0.out
1628374188.0,410.0,433.0,45.1,232465104896.0,write,3458.83,108.15,51.52,32768.0,32768.0,0.032946,64.06,0.000881,64.1,0,1628374254.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374294,ior-n1ppn16t33554432.1.out
1628374256.0,433.0,433.0,36.5,232465104896.0,read,6080.0,190.04,36.46,32768.0,32768.0,0.006044,36.46,0.000719,36.46,0,1628374254.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374294,ior-n1ppn16t33554432.1.out
1628374296.0,488.0,502.0,45.1,269509197824.0,write,4245.0,132.74,53.78,32768.0,32768.0,0.03189,60.51,0.000631,60.54,0,1628374359.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374406,ior-n1ppn16t33554432.2.out
1628374361.0,502.0,502.0,43.3,269509197824.0,read,5935.0,185.47,43.31,32768.0,32768.0,0.001845,43.31,0.000595,43.31,0,1628374359.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374406,ior-n1ppn16t33554432.2.out
1628374408.0,484.0,496.0,45.1,266287972352.0,write,4004.0,126.89,54.81,32768.0,32768.0,0.031066,62.54,0.846885,63.42,0,1628374474.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374529,ior-n1ppn16t33554432.3.out
1628374474.0,446.0,496.0,45.0,266287972352.0,read,5427.0,169.59,46.8,32768.0,32768.0,0.000999,46.8,0.000647,46.8,0,1628374474.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374529,ior-n1ppn16t33554432.3.out
1628374531.0,449.0,474.0,45.1,254476812288.0,write,3955.0,123.65,52.87,32768.0,32768.0,0.03248,61.33,0.000605,61.37,0,1628374595.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374640,ior-n1ppn16t33554432.4.out
1628374595.0,474.0,474.0,42.9,254476812288.0,read,5662.0,176.95,42.86,32768.0,32768.0,0.00099,42.86,0.000595,42.86,0,1628374595.0,sequential,1,16,16,33554432.0,17592186044416.0,1628374640,ior-n1ppn16t33554432.4.out
1628547664.0,3775889.0,3907952.0,45.0,256111542272.0,write,3728.0,954909.0,55.64,4.0,4.0,0.0308,65.48,0.000602,65.51,0,1628547733.0,sequential,1,16,16,4096.0,17592186044416.0,1628547760,ior-n1ppn16t4096.0.out
1628547733.0,3907952.0,3907952.0,25.7,256111542272.0,read,9515.0,2436272.0,25.67,4.0,4.0,0.004582,25.67,1.6e-05,25.67,0,1628547733.0,sequential,1,16,16,4096.0,17592186044416.0,1628547760,ior-n1ppn16t4096.0.out
1628547763.0,3636161.0,3732848.0,45.0,244635926528.0,write,4100.0,1050241.0,50.43,4.0,4.0,0.03133,56.87,0.000597,56.9,0,1628547823.0,sequential,1,16,16,4096.0,17592186044416.0,1628547850,ior-n1ppn16t4096.1.out
1628547823.0,3732848.0,3732848.0,25.5,244635926528.0,read,9150.0,2342545.0,25.5,4.0,4.0,0.001222,25.5,0.0004,25.5,0,1628547823.0,sequential,1,16,16,4096.0,17592186044416.0,1628547850,ior-n1ppn16t4096.1.out
